12236125
1197168
12138269
1203045
13906123
12079219
12002248
1142042
13609637
13145283
12420149
1204010
12270575
12782871
13527275
12146142
14857181
12287118
12453329
1198010
12118230
12084229
12760978
12138252
790044
12464053
12085017
14118614
12969396
12083175
12079066
12027624
12276430
13152025
12286700
1159045
12205361
12429072
28868804
12094099
12085016
12287780
13112541
12606272
12798217
12079186
12127564
13286745
12360230
12052056
12094419
13445026
12085569
12083570
12641765
12050022
12059094
12489984
12268138
12127154
12905881
977173
13296197
12185042
12319383
12350853
12852558
1158100
12114094
12002184
1140028
12570017
12194650
12119569
12146126
1151001
12520754
12126098
12158033
1185054
30647258
12174110
12094558
15064461
1209003
12050049
1142011
13866086
12259217
